0,0,0
0,0,0
12416,16891,33673
0,0,0
0,0,0
5446,2724,45420
34652,3395,17603
0,0,0
0,0,0
0,0,0
0,0,0
42303,3493,9124
0,0,0
3671,11064,40465
0,0,0
0,0,0
10013,4491,24536
0,0,0
0,0,0
0,0,0
2307,11837,8506
24706,5354,12150
0,0,0
0,0,0
32229,3447,17304
0,0,0
0,0,0
0,0,0
0,0,0
11971,17082,31257
0,0,0
6902,14711,33147
0,0,0
0,0,0
0,0,0
8603,26420,13957
12203,10206,34181
0,0,0
0,0,0
0,0,0
9724,19644,14062
0,0,0
0,0,0
0,0,0
11268,6225,22487
