|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|           14 |         4450 |        55.89 |       0.3006 |       83.59% |     0.006400 |
|           14 |         4500 |        56.47 |       0.2570 |       92.19% |     0.006400 |
|           14 |         4550 |        57.05 |       0.3947 |       80.47% |     0.006400 |
|           15 |         4600 |        57.65 |       0.2894 |       82.81% |     0.006400 |
|           15 |         4650 |        58.23 |       0.3417 |       80.47% |     0.006400 |
|           15 |         4700 |        58.82 |       0.3221 |       83.59% |     0.006400 |
|           15 |         4750 |        59.39 |       0.3562 |       75.78% |     0.006400 |
|           15 |         4800 |        59.96 |       0.3740 |       76.56% |     0.006400 |
|           15 |         4850 |        60.54 |       0.3283 |       78.12% |     0.006400 |
|=========================================================================================|
(2/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.60 |       0.6932 |       50.00% |     0.100000 |
|            1 |          100 |         1.19 |       0.6954 |       47.66% |     0.100000 |
|            1 |          150 |         1.75 |       0.6912 |       53.12% |     0.100000 |
|            1 |          200 |         2.34 |       0.6990 |       44.53% |     0.100000 |
|            1 |          250 |         2.92 |       0.6901 |       53.91% |     0.100000 |
|            1 |          300 |         3.53 |       0.7032 |       39.84% |     0.100000 |
|            2 |          350 |         4.15 |       0.6571 |       60.16% |     0.100000 |
|            2 |          400 |         4.76 |       0.6282 |       62.50% |     0.100000 |
|            2 |          450 |         5.37 |       0.5296 |       71.88% |     0.100000 |
|            2 |          500 |         5.98 |       0.5284 |       66.41% |     0.100000 |
|            2 |          550 |         6.60 |       0.4875 |       72.66% |     0.100000 |
|            2 |          600 |         7.21 |       0.6955 |       61.72% |     0.100000 |
|            2 |          650 |         7.83 |       0.5491 |       61.72% |     0.100000 |
|            3 |          700 |         8.47 |       0.4822 |       74.22% |     0.100000 |
|            3 |          750 |         9.09 |       0.5078 |       73.44% |     0.100000 |
|            3 |          800 |         9.70 |       0.4666 |       72.66% |     0.100000 |
|            3 |          850 |        10.32 |       0.5931 |       71.88% |     0.100000 |
|            3 |          900 |        10.93 |       0.5404 |       60.94% |     0.100000 |
|            3 |          950 |        11.54 |       0.5061 |       70.31% |     0.100000 |
|            3 |         1000 |        12.12 |       0.5036 |       78.12% |     0.100000 |
|            4 |         1050 |        12.72 |       0.5299 |       71.88% |     0.100000 |
|            4 |         1100 |        13.30 |       0.4794 |       66.41% |     0.100000 |
|            4 |         1150 |        13.88 |       0.5457 |       74.22% |     0.100000 |
|            4 |         1200 |        14.47 |       0.3826 |       78.91% |     0.100000 |
|            4 |         1250 |        15.06 |       0.4679 |       72.66% |     0.100000 |
|            4 |         1300 |        15.68 |       0.5881 |       74.22% |     0.100000 |
|            5 |         1350 |        16.32 |       0.4077 |       72.66% |     0.040000 |
|            5 |         1400 |        16.91 |       0.3919 |       77.34% |     0.040000 |
|            5 |         1450 |        17.50 |       0.4217 |       78.12% |     0.040000 |
|            5 |         1500 |        18.08 |       0.3770 |       81.25% |     0.040000 |
|            5 |         1550 |        18.64 |       0.3693 |       78.12% |     0.040000 |
|            5 |         1600 |        19.21 |       0.3814 |       78.91% |     0.040000 |
|            5 |         1650 |        19.77 |       0.3180 |       83.59% |     0.040000 |
|            6 |         1700 |        20.35 |       0.3647 |       84.38% |     0.040000 |
|            6 |         1750 |        20.91 |       0.4843 |       77.34% |     0.040000 |
|            6 |         1800 |        21.48 |       0.3508 |       80.47% |     0.040000 |
|            6 |         1850 |        22.06 |       0.3985 |       76.56% |     0.040000 |
|            6 |         1900 |        22.64 |       0.3539 |       81.25% |     0.040000 |
|            6 |         1950 |        23.22 |       0.4385 |       71.09% |     0.040000 |
|            6 |         2000 |        23.80 |       0.3583 |       78.91% |     0.040000 |
|            7 |         2050 |        24.40 |       0.3771 |       82.81% |     0.040000 |
|            7 |         2100 |        25.00 |       0.4628 |       75.00% |     0.040000 |
|            7 |         2150 |        25.58 |       0.4191 |       75.78% |     0.040000 |
|            7 |         2200 |        26.17 |       0.2991 |       84.38% |     0.040000 |
|            7 |         2250 |        26.76 |       0.3223 |       79.69% |     0.040000 |
|            7 |         2300 |        27.35 |       0.3432 |       82.81% |     0.040000 |
|            7 |         2350 |        27.94 |       0.3331 |       81.25% |     0.040000 |
|            8 |         2400 |        28.55 |       0.3646 |       78.91% |     0.040000 |
|            8 |         2450 |        29.15 |       0.3071 |       87.50% |     0.040000 |
|            8 |         2500 |        29.74 |       0.3878 |       77.34% |     0.040000 |
|            8 |         2550 |        30.32 |       0.3572 |       85.16% |     0.040000 |
|            8 |         2600 |        30.91 |       0.3854 |       78.12% |     0.040000 |
|            8 |         2650 |        31.50 |       0.2922 |       86.72% |     0.040000 |
|            9 |         2700 |        32.10 |       0.2943 |       87.50% |     0.016000 |
|            9 |         2750 |        32.69 |       0.3720 |       79.69% |     0.016000 |
|            9 |         2800 |        33.29 |       0.3848 |       79.69% |     0.016000 |
|            9 |         2850 |        33.89 |       0.2807 |       85.94% |     0.016000 |
|            9 |         2900 |        34.50 |       0.3840 |       78.12% |     0.016000 |
|            9 |         2950 |        35.07 |       0.4061 |       82.03% |     0.016000 |
|            9 |         3000 |        35.69 |       0.3637 |       81.25% |     0.016000 |
|           10 |         3050 |        36.27 |       0.3470 |       81.25% |     0.016000 |
|           10 |         3100 |        36.84 |       0.3677 |       80.47% |     0.016000 |
|           10 |         3150 |        37.42 |       0.3961 |       77.34% |     0.016000 |
|           10 |         3200 |        38.00 |       0.2970 |       85.94% |     0.016000 |
|           10 |         3250 |        38.55 |       0.4047 |       77.34% |     0.016000 |
|           10 |         3300 |        39.11 |       0.3248 |       82.81% |     0.016000 |
|           10 |         3350 |        39.68 |       0.3195 |       82.81% |     0.016000 |
|           11 |         3400 |        40.27 |       0.3919 |       77.34% |     0.016000 |
|           11 |         3450 |        40.84 |       0.3420 |       78.12% |     0.016000 |
|           11 |         3500 |        41.40 |       0.3939 |       77.34% |     0.016000 |
|           11 |         3550 |        41.98 |       0.3712 |       79.69% |     0.016000 |
|           11 |         3600 |        42.56 |       0.3134 |       83.59% |     0.016000 |
|           11 |         3650 |        43.13 |       0.3331 |       80.47% |     0.016000 |
|           11 |         3700 |        43.72 |       0.3324 |       82.81% |     0.016000 |
|           12 |         3750 |        44.32 |       0.4013 |       75.78% |     0.016000 |
|           12 |         3800 |        44.92 |       0.3156 |       82.81% |     0.016000 |
|           12 |         3850 |        45.51 |       0.3832 |       78.91% |     0.016000 |
|           12 |         3900 |        46.10 |       0.3067 |       82.03% |     0.016000 |
|           12 |         3950 |        46.70 |       0.3133 |       81.25% |     0.016000 |
|           12 |         4000 |        47.28 |       0.3216 |       83.59% |     0.016000 |
|           13 |         4050 |        47.88 |       0.3095 |       88.28% |     0.006400 |
|           13 |         4100 |        48.47 |       0.3565 |       78.12% |     0.006400 |
|           13 |         4150 |        49.06 |       0.3954 |       77.34% |     0.006400 |
|           13 |         4200 |        49.65 |       0.3103 |       82.03% |     0.006400 |
|           13 |         4250 |        50.23 |       0.3964 |       77.34% |     0.006400 |
|           13 |         4300 |        50.82 |       0.3444 |       82.81% |     0.006400 |
|           13 |         4350 |        51.39 |       0.3906 |       79.69% |     0.006400 |
|           14 |         4400 |        51.97 |       0.3268 |       81.25% |     0.006400 |
|           14 |         4450 |        52.53 |       0.2648 |       88.28% |     0.006400 |
|           14 |         4500 |        53.13 |       0.2546 |       89.84% |     0.006400 |
|           14 |         4550 |        53.72 |       0.3515 |       83.59% |     0.006400 |
|           14 |         4600 |        54.31 |       0.2620 |       89.06% |     0.006400 |
|           14 |         4650 |        54.89 |       0.3633 |       82.03% |     0.006400 |
|           14 |         4700 |        55.49 |       0.2850 |       80.47% |     0.006400 |
|           15 |         4750 |        56.10 |       0.3928 |       79.69% |     0.006400 |
|           15 |         4800 |        56.70 |       0.3499 |       78.12% |     0.006400 |
|           15 |         4850 |        57.30 |       0.3180 |       85.16% |     0.006400 |
|           15 |         4900 |        57.88 |       0.3537 |       79.69% |     0.006400 |
|           15 |         4950 |        58.48 |       0.2870 |       85.94% |     0.006400 |
|           15 |         5000 |        59.06 |       0.3116 |       87.50% |     0.006400 |
|           15 |         5050 |        59.65 |       0.3362 |       87.50% |     0.006400 |
|=========================================================================================|
(3/8);|=========================================================================================|
|     Epoch    |   Iteration  | Time Elapsed |  Mini-batch  |  Mini-batch  | Base Learning|
|              |              |  (seconds)   |     Loss     |   Accuracy   |     Rate     |
|=========================================================================================|
|            1 |           50 |         0.62 |       0.6876 |       59.38% |     0.100000 |
|            1 |          100 |         1.22 |       0.6956 |       50.00% |     0.100000 |
|            1 |          150 |         1.79 |       0.7071 |       46.88% |     0.100000 |
|            1 |          200 |         2.36 |       0.6901 |       57.03% |     0.100000 |
|            1 |          250 |         2.97 |       0.7053 |       46.88% |     0.100000 |
|            1 |          300 |         3.56 |       0.6927 |       53.12% |     0.100000 |
|            2 |          350 |         4.17 |       0.6928 |       51.56% |     0.100000 |
|            2 |          400 |         4.79 |       0.6968 |       42.97% |     0.100000 |
|            2 |          450 |         5.42 |       0.6613 |       63.28% |     0.100000 |
|            2 |          500 |         6.05 |       0.5214 |       72.66% |     0.100000 |
|            2 |          550 |         6.68 |       0.4431 |       82.81% |     0.100000 |
|            2 |          600 |         7.25 |       0.4399 |       76.56% |     0.100000 |
|            2 |          650 |         7.88 |       0.4367 |       68.75% |     0.100000 |
|            3 |          700 |         8.52 |       0.4549 |       71.88% |     0.100000 |
|            3 |          750 |         9.22 |       0.4417 |       78.91% |     0.100000 |
|            3 |          800 |         9.82 |       0.3772 |       80.47% |     0.100000 |
|            3 |          850 |        10.43 |       0.4153 |       78.12% |     0.100000 |
|            3 |          900 |        11.01 |       0.3199 |       85.94% |     0.100000 |
|            3 |          950 |        11.59 |       0.4519 |       79.69% |     0.100000 |
|            3 |         1000 |        12.19 |       0.4560 |       73.44% |     0.100000 |
|            4 |         1050 |        12.81 |       0.3311 |       84.38% |     0.100000 |
|            4 |         1100 |        13.42 |       0.3995 |       78.12% |     0.100000 |
|            4 |         1150 |        14.02 |       0.3455 |       84.38% |     0.100000 |
|            4 |         1200 |        14.58 |       0.3203 |       82.03% |     0.100000 |
|            4 |         1250 |        15.16 |       0.2999 |       78.91% |     0.100000 |
|            4 |         1300 |        15.77 |       0.3957 |       82.03% |     0.100000 |
|            5 |         1350 |        16.42 |       0.3286 |       80.47% |     0.040000 |
|            5 |         1400 |        17.05 |       0.3091 |       84.38% |     0.040000 |
